Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: SST is Sea-surface temperature (IBR model) (deg C)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,SST
"28-FEB-2019",14280,73.1667,5.26743,28.8228  
"28-FEB-2019",14280,73.25,5.26743,28.8587  
"28-FEB-2019",14280,73.3333,5.26743,28.8237  
"28-FEB-2019",14280,73.4167,5.26743,28.8341  
"28-FEB-2019",14280,73.5,5.26743,28.818  
"28-FEB-2019",14280,73.5833,5.26743,28.8249  
"28-FEB-2019",14280,73.6667,5.26743,28.8102  
"28-FEB-2019",14280,73.75,5.26743,28.8247  
"28-FEB-2019",14280,73.8333,5.26743,28.8179  
"28-FEB-2019",14280,73.9167,5.26743,28.8372  
"28-FEB-2019",14280,74,5.26743,28.8335  
"28-FEB-2019",14280,74.0833,5.26743,28.8298  
"28-FEB-2019",14280,74.1667,5.26743,28.8045  
"28-FEB-2019",14280,74.25,5.26743,28.7708  
"28-FEB-2019",14280,74.3333,5.26743,28.7329  
"28-FEB-2019",14280,74.4167,5.26743,28.7202  
"28-FEB-2019",14280,74.5,5.26743,28.7146  
"28-FEB-2019",14280,74.5833,5.26743,28.7127  
"28-FEB-2019",14280,74.6667,5.26743,28.7153  
"28-FEB-2019",14280,74.75,5.26743,28.718  
"28-FEB-2019",14280,74.8333,5.26743,28.719  
"28-FEB-2019",14280,74.9167,5.26743,28.7256  
"28-FEB-2019",14280,75,5.26743,28.7315  
"28-FEB-2019",14280,75.0833,5.26743,28.7326  
"28-FEB-2019",14280,75.1667,5.26743,28.7393  
"28-FEB-2019",14280,75.25,5.26743,28.7556  
"28-FEB-2019",14280,75.3333,5.26743,28.7712  
"28-FEB-2019",14280,75.4167,5.26743,28.7867  
"28-FEB-2019",14280,75.5,5.26743,28.809  
"28-FEB-2019",14280,75.5833,5.26743,28.8333  
"28-FEB-2019",14280,75.6667,5.26743,28.8552  
"28-FEB-2019",14280,75.75,5.26743,28.8838  
"28-FEB-2019",14280,75.8333,5.26743,28.906  
"28-FEB-2019",14280,75.9167,5.26743,28.9257  
"28-FEB-2019",14280,76,5.26743,28.937  
"28-FEB-2019",14280,76.0833,5.26743,28.9435  
"28-FEB-2019",14280,76.1667,5.26743,28.9435  
"28-FEB-2019",14280,76.25,5.26743,28.9418  
"28-FEB-2019",14280,76.3333,5.26743,28.9372  
"28-FEB-2019",14280,76.4167,5.26743,28.9354  
"28-FEB-2019",14280,76.5,5.26743,28.9285  
"28-FEB-2019",14280,76.5833,5.26743,28.9256  
"28-FEB-2019",14280,76.6667,5.26743,28.9262  
"28-FEB-2019",14280,76.75,5.26743,28.9227  
"28-FEB-2019",14280,76.8333,5.26743,28.9245  
"28-FEB-2019",14280,76.9167,5.26743,28.9235  
"28-FEB-2019",14280,77,5.26743,28.9258  
"28-FEB-2019",14280,77.0833,5.26743,28.9297  
"28-FEB-2019",14280,77.1667,5.26743,28.9297  
"28-FEB-2019",14280,77.25,5.26743,28.9257  
"28-FEB-2019",14280,77.3333,5.26743,28.9249  
"28-FEB-2019",14280,77.4167,5.26743,28.9173  
"28-FEB-2019",14280,77.5,5.26743,28.9138  
"28-FEB-2019",14280,77.5833,5.26743,28.9133  
"28-FEB-2019",14280,77.6667,5.26743,28.9121  
"28-FEB-2019",14280,77.75,5.26743,28.9122  
"28-FEB-2019",14280,77.8333,5.26743,28.9142  
"28-FEB-2019",14280,77.9167,5.26743,28.9127  
"28-FEB-2019",14280,78,5.26743,28.9191  
"28-FEB-2019",14280,78.0833,5.26743,28.922  
"28-FEB-2019",14280,78.1667,5.26743,28.9261  
"28-FEB-2019",14280,78.25,5.26743,28.9314  
"28-FEB-2019",14280,78.3333,5.26743,28.9317  
