Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: CHL is Sea-surface chlorophyll concentration (IBR model) (kg/m3)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,CHL
"29-JAN-2019",14250,79.6667,5.26743,1.40779E-07  
"29-JAN-2019",14250,79.75,5.26743,1.39851E-07  
"29-JAN-2019",14250,79.8333,5.26743,1.39823E-07  
"29-JAN-2019",14250,79.9167,5.26743,1.40345E-07  
"29-JAN-2019",14250,80,5.26743,1.42569E-07  
"29-JAN-2019",14250,80.0833,5.26743,1.46504E-07  
"29-JAN-2019",14250,80.1667,5.26743,1.51902E-07  
"29-JAN-2019",14250,80.25,5.26743,1.5615E-07  
"29-JAN-2019",14250,80.3333,5.26743,1.60506E-07  
"29-JAN-2019",14250,80.4167,5.26743,1.62601E-07  
"29-JAN-2019",14250,80.5,5.26743,1.63779E-07  
"29-JAN-2019",14250,80.5833,5.26743,1.65524E-07  
"29-JAN-2019",14250,80.6667,5.26743,1.68821E-07  
"29-JAN-2019",14250,80.75,5.26743,1.73166E-07  
"29-JAN-2019",14250,80.8333,5.26743,1.7976E-07  
"29-JAN-2019",14250,80.9167,5.26743,1.85117E-07  
"29-JAN-2019",14250,81,5.26743,1.87476E-07  
"29-JAN-2019",14250,81.0833,5.26743,1.89073E-07  
"29-JAN-2019",14250,81.1667,5.26743,1.8806E-07  
"29-JAN-2019",14250,81.25,5.26743,1.85211E-07  
"29-JAN-2019",14250,81.3333,5.26743,1.83807E-07  
"29-JAN-2019",14250,81.4167,5.26743,1.83057E-07  
"29-JAN-2019",14250,81.5,5.26743,1.82321E-07  
"29-JAN-2019",14250,81.5833,5.26743,1.841E-07  
"29-JAN-2019",14250,81.6667,5.26743,1.84287E-07  
"29-JAN-2019",14250,81.75,5.26743,1.85835E-07  
"29-JAN-2019",14250,81.8333,5.26743,1.86019E-07  
"29-JAN-2019",14250,81.9167,5.26743,1.85714E-07  
"29-JAN-2019",14250,82,5.26743,1.84782E-07  
"29-JAN-2019",14250,82.0833,5.26743,1.84422E-07  
"29-JAN-2019",14250,82.1667,5.26743,1.86442E-07  
"29-JAN-2019",14250,82.25,5.26743,1.86914E-07  
"29-JAN-2019",14250,82.3333,5.26743,1.88971E-07  
"29-JAN-2019",14250,82.4167,5.26743,1.89094E-07  
"29-JAN-2019",14250,82.5,5.26743,1.88203E-07  
"29-JAN-2019",14250,82.5833,5.26743,1.88617E-07  
"29-JAN-2019",14250,82.6667,5.26743,1.87467E-07  
"29-JAN-2019",14250,82.75,5.26743,1.86371E-07  
"29-JAN-2019",14250,82.8333,5.26743,1.85021E-07  
"29-JAN-2019",14250,82.9167,5.26743,1.85499E-07  
"29-JAN-2019",14250,83,5.26743,1.85477E-07  
"29-JAN-2019",14250,83.0833,5.26743,1.86578E-07  
"29-JAN-2019",14250,83.1667,5.26743,1.87339E-07  
"29-JAN-2019",14250,83.25,5.26743,1.87265E-07  
"29-JAN-2019",14250,83.3333,5.26743,1.87619E-07  
"29-JAN-2019",14250,83.4167,5.26743,1.86716E-07  
"29-JAN-2019",14250,83.5,5.26743,1.86543E-07  
"29-JAN-2019",14250,83.5833,5.26743,1.85319E-07  
"29-JAN-2019",14250,83.6667,5.26743,1.85363E-07  
"29-JAN-2019",14250,83.75,5.26743,1.84213E-07  
"29-JAN-2019",14250,83.8333,5.26743,1.83069E-07  
"29-JAN-2019",14250,83.9167,5.26743,1.81938E-07  
"29-JAN-2019",14250,84,5.26743,1.7983E-07  
"29-JAN-2019",14250,84.0833,5.26743,1.78841E-07  
"29-JAN-2019",14250,84.1667,5.26743,1.77776E-07  
"29-JAN-2019",14250,84.25,5.26743,1.77953E-07  
"29-JAN-2019",14250,84.3333,5.26743,1.77159E-07  
"29-JAN-2019",14250,84.4167,5.26743,1.77635E-07  
"29-JAN-2019",14250,84.5,5.26743,1.77189E-07  
"29-JAN-2019",14250,84.5833,5.26743,1.7975E-07  
"29-JAN-2019",14250,84.6667,5.26743,1.80845E-07  
"29-JAN-2019",14250,84.75,5.26743,1.83332E-07  
"29-JAN-2019",14250,84.8333,5.26743,1.83531E-07  
"29-JAN-2019",14250,84.9167,5.26743,1.83891E-07  
"29-JAN-2019",14250,85,5.26743,1.82978E-07  
"29-JAN-2019",14250,85.0833,5.26743,1.84193E-07  
"29-JAN-2019",14250,85.1667,5.26743,1.83387E-07  
"29-JAN-2019",14250,85.25,5.26743,1.83798E-07  
"29-JAN-2019",14250,85.3333,5.26743,1.82336E-07  
"29-JAN-2019",14250,85.4167,5.26743,1.81949E-07  
"29-JAN-2019",14250,85.5,5.26743,1.80155E-07  
"29-JAN-2019",14250,85.5833,5.26743,1.78916E-07  
"29-JAN-2019",14250,85.6667,5.26743,1.76603E-07  
"29-JAN-2019",14250,85.75,5.26743,1.75796E-07  
"29-JAN-2019",14250,85.8333,5.26743,1.74957E-07  
"29-JAN-2019",14250,85.9167,5.26743,1.74191E-07  
"29-JAN-2019",14250,86,5.26743,1.7352E-07  
"29-JAN-2019",14250,86.0833,5.26743,1.73507E-07  
"29-JAN-2019",14250,86.1667,5.26743,1.73431E-07  
"29-JAN-2019",14250,86.25,5.26743,1.7385E-07  
"29-JAN-2019",14250,86.3333,5.26743,1.74289E-07  
"29-JAN-2019",14250,86.4167,5.26743,1.74555E-07  
"29-JAN-2019",14250,86.5,5.26743,1.74148E-07  
"29-JAN-2019",14250,86.5833,5.26743,1.71837E-07  
"29-JAN-2019",14250,86.6667,5.26743,1.70059E-07  
"29-JAN-2019",14250,86.75,5.26743,1.6854E-07  
"29-JAN-2019",14250,86.8333,5.26743,1.68552E-07  
"29-JAN-2019",14250,86.9167,5.26743,1.70242E-07  
"29-JAN-2019",14250,87,5.26743,1.70825E-07  
"29-JAN-2019",14250,87.0833,5.26743,1.70293E-07  
"29-JAN-2019",14250,87.1667,5.26743,1.68448E-07  
"29-JAN-2019",14250,87.25,5.26743,1.66323E-07  
"29-JAN-2019",14250,87.3333,5.26743,1.65928E-07  
"29-JAN-2019",14250,87.4167,5.26743,1.64929E-07  
"29-JAN-2019",14250,87.5,5.26743,1.64881E-07  
"29-JAN-2019",14250,87.5833,5.26743,1.66127E-07  
"29-JAN-2019",14250,87.6667,5.26743,1.65805E-07  
"29-JAN-2019",14250,87.75,5.26743,1.67613E-07  
"29-JAN-2019",14250,87.8333,5.26743,1.66842E-07  
"29-JAN-2019",14250,87.9167,5.26743,1.68147E-07  
"29-JAN-2019",14250,88,5.26743,1.6889E-07  
"29-JAN-2019",14250,88.0833,5.26743,1.7094E-07  
"29-JAN-2019",14250,88.1667,5.26743,1.67728E-07  
"29-JAN-2019",14250,88.25,5.26743,1.65784E-07  
"29-JAN-2019",14250,88.3333,5.26743,1.62431E-07  
"29-JAN-2019",14250,88.4167,5.26743,1.58043E-07  
"29-JAN-2019",14250,88.5,5.26743,1.54952E-07  
"29-JAN-2019",14250,88.5833,5.26743,1.51524E-07  
"29-JAN-2019",14250,88.6667,5.26743,1.49954E-07  
"29-JAN-2019",14250,88.75,5.26743,1.46095E-07  
"29-JAN-2019",14250,88.8333,5.26743,1.46562E-07  
"29-JAN-2019",14250,88.9167,5.26743,1.44685E-07  
"29-JAN-2019",14250,89,5.26743,1.44573E-07  
"29-JAN-2019",14250,89.0833,5.26743,1.43992E-07  
"29-JAN-2019",14250,89.1667,5.26743,1.42451E-07  
"29-JAN-2019",14250,89.25,5.26743,1.41116E-07  
"29-JAN-2019",14250,89.3333,5.26743,1.39853E-07  
"29-JAN-2019",14250,89.4167,5.26743,1.38092E-07  
"29-JAN-2019",14250,89.5,5.26743,1.38249E-07  
"29-JAN-2019",14250,89.5833,5.26743,1.38265E-07  
