Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: NO3 is Sea-surface nitrate concentration (IBR model) (milimole/m3)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,NO3
"28-FEB-2019",14280,75.1667,5.26743,0.0102051  
"28-FEB-2019",14280,75.25,5.26743,0.0103632  
"28-FEB-2019",14280,75.3333,5.26743,0.0108199  
"28-FEB-2019",14280,75.4167,5.26743,0.0105416  
"28-FEB-2019",14280,75.5,5.26743,0.0111692  
"28-FEB-2019",14280,75.5833,5.26743,0.0104363  
"28-FEB-2019",14280,75.6667,5.26743,0.0107299  
"28-FEB-2019",14280,75.75,5.26743,0.0104394  
"28-FEB-2019",14280,75.8333,5.26743,0.0101226  
"28-FEB-2019",14280,75.9167,5.26743,0.0104565  
"28-FEB-2019",14280,76,5.26743,0.0103528  
"28-FEB-2019",14280,76.0833,5.26743,0.0109709  
"28-FEB-2019",14280,76.1667,5.26743,0.0110909  
"28-FEB-2019",14280,76.25,5.26743,0.0116686  
"28-FEB-2019",14280,76.3333,5.26743,0.0114655  
"28-FEB-2019",14280,76.4167,5.26743,0.0118012  
"28-FEB-2019",14280,76.5,5.26743,0.0122616  
"28-FEB-2019",14280,76.5833,5.26743,0.0124185  
"28-FEB-2019",14280,76.6667,5.26743,0.0123307  
"28-FEB-2019",14280,76.75,5.26743,0.013283  
"28-FEB-2019",14280,76.8333,5.26743,0.0125922  
"28-FEB-2019",14280,76.9167,5.26743,0.0132206  
"28-FEB-2019",14280,77,5.26743,0.0130262  
"28-FEB-2019",14280,77.0833,5.26743,0.0130299  
"28-FEB-2019",14280,77.1667,5.26743,0.0124571  
"28-FEB-2019",14280,77.25,5.26743,0.0134309  
"28-FEB-2019",14280,77.3333,5.26743,0.0130084  
"28-FEB-2019",14280,77.4167,5.26743,0.0136211  
"28-FEB-2019",14280,77.5,5.26743,0.0136064  
"28-FEB-2019",14280,77.5833,5.26743,0.0132486  
"28-FEB-2019",14280,77.6667,5.26743,0.0138388  
"28-FEB-2019",14280,77.75,5.26743,0.013482  
"28-FEB-2019",14280,77.8333,5.26743,0.0135861  
"28-FEB-2019",14280,77.9167,5.26743,0.0139678  
"28-FEB-2019",14280,78,5.26743,0.0133087  
"28-FEB-2019",14280,78.0833,5.26743,0.0140868  
"28-FEB-2019",14280,78.1667,5.26743,0.0139693  
"28-FEB-2019",14280,78.25,5.26743,0.0139685  
"28-FEB-2019",14280,78.3333,5.26743,0.0142974  
"28-FEB-2019",14280,78.4167,5.26743,0.0147316  
"28-FEB-2019",14280,78.5,5.26743,0.0150696  
"28-FEB-2019",14280,78.5833,5.26743,0.0161894  
"28-FEB-2019",14280,78.6667,5.26743,0.0168864  
"28-FEB-2019",14280,78.75,5.26743,0.0173872  
"28-FEB-2019",14280,78.8333,5.26743,0.0181473  
"28-FEB-2019",14280,78.9167,5.26743,0.0191131  
"28-FEB-2019",14280,79,5.26743,0.0199653  
"28-FEB-2019",14280,79.0833,5.26743,0.0208549  
"28-FEB-2019",14280,79.1667,5.26743,0.0214749  
"28-FEB-2019",14280,79.25,5.26743,0.0223754  
"28-FEB-2019",14280,79.3333,5.26743,0.0230238  
"28-FEB-2019",14280,79.4167,5.26743,0.0232221  
"28-FEB-2019",14280,79.5,5.26743,0.0238632  
"28-FEB-2019",14280,79.5833,5.26743,0.0244818  
"28-FEB-2019",14280,79.6667,5.26743,0.0247127  
"28-FEB-2019",14280,79.75,5.26743,0.0253207  
"28-FEB-2019",14280,79.8333,5.26743,0.0260506  
"28-FEB-2019",14280,79.9167,5.26743,0.0270517  
"28-FEB-2019",14280,80,5.26743,0.0270672  
"28-FEB-2019",14280,80.0833,5.26743,0.027464  
"28-FEB-2019",14280,80.1667,5.26743,0.0274372  
"28-FEB-2019",14280,80.25,5.26743,0.0280261  
"28-FEB-2019",14280,80.3333,5.26743,0.0288207  
"28-FEB-2019",14280,80.4167,5.26743,0.0296005  
"28-FEB-2019",14280,80.5,5.26743,0.0301533  
"28-FEB-2019",14280,80.5833,5.26743,0.0298616  
"28-FEB-2019",14280,80.6667,5.26743,0.0308041  
"28-FEB-2019",14280,80.75,5.26743,0.0306361  
"28-FEB-2019",14280,80.8333,5.26743,0.0296589  
"28-FEB-2019",14280,80.9167,5.26743,0.0288888  
"28-FEB-2019",14280,81,5.26743,0.0277726  
"28-FEB-2019",14280,81.0833,5.26743,0.0280765  
"28-FEB-2019",14280,81.1667,5.26743,0.0267987  
"28-FEB-2019",14280,81.25,5.26743,0.0278847  
"28-FEB-2019",14280,81.3333,5.26743,0.0268998  
"28-FEB-2019",14280,81.4167,5.26743,0.0280617  
"28-FEB-2019",14280,81.5,5.26743,0.0266117  
"28-FEB-2019",14280,81.5833,5.26743,0.0267153  
"28-FEB-2019",14280,81.6667,5.26743,0.0258775  
"28-FEB-2019",14280,81.75,5.26743,0.0254395  
"28-FEB-2019",14280,81.8333,5.26743,0.024326  
"28-FEB-2019",14280,81.9167,5.26743,0.0247  
"28-FEB-2019",14280,82,5.26743,0.0239264  
"28-FEB-2019",14280,82.0833,5.26743,0.0242577  
"28-FEB-2019",14280,82.1667,5.26743,0.0238817  
"28-FEB-2019",14280,82.25,5.26743,0.0240445  
"28-FEB-2019",14280,82.3333,5.26743,0.0236902  
"28-FEB-2019",14280,82.4167,5.26743,0.0241682  
"28-FEB-2019",14280,82.5,5.26743,0.0236697  
"28-FEB-2019",14280,82.5833,5.26743,0.0239076  
"28-FEB-2019",14280,82.6667,5.26743,0.0230594  
"28-FEB-2019",14280,82.75,5.26743,0.023393  
"28-FEB-2019",14280,82.8333,5.26743,0.0231833  
"28-FEB-2019",14280,82.9167,5.26743,0.0232521  
"28-FEB-2019",14280,83,5.26743,0.0230014  
"28-FEB-2019",14280,83.0833,5.26743,0.0230589  
"28-FEB-2019",14280,83.1667,5.26743,0.0232893  
"28-FEB-2019",14280,83.25,5.26743,0.0233424  
"28-FEB-2019",14280,83.3333,5.26743,0.0229594  
"28-FEB-2019",14280,83.4167,5.26743,0.0226339  
"28-FEB-2019",14280,83.5,5.26743,0.0232727  
"28-FEB-2019",14280,83.5833,5.26743,0.0226321  
"28-FEB-2019",14280,83.6667,5.26743,0.0232726  
"28-FEB-2019",14280,83.75,5.26743,0.0218967  
"28-FEB-2019",14280,83.8333,5.26743,0.0222638  
"28-FEB-2019",14280,83.9167,5.26743,0.0209917  
"28-FEB-2019",14280,84,5.26743,0.0215289  
"28-FEB-2019",14280,84.0833,5.26743,0.0207022  
"28-FEB-2019",14280,84.1667,5.26743,0.0211561  
"28-FEB-2019",14280,84.25,5.26743,0.0199964  
"28-FEB-2019",14280,84.3333,5.26743,0.0201818  
"28-FEB-2019",14280,84.4167,5.26743,0.0195512  
"28-FEB-2019",14280,84.5,5.26743,0.0191155  
"28-FEB-2019",14280,84.5833,5.26743,0.019916  
"28-FEB-2019",14280,84.6667,5.26743,0.0185558  
"28-FEB-2019",14280,84.75,5.26743,0.0188997  
"28-FEB-2019",14280,84.8333,5.26743,0.0187689  
"28-FEB-2019",14280,84.9167,5.26743,0.0188096  
"28-FEB-2019",14280,85,5.26743,0.0182338  
"28-FEB-2019",14280,85.0833,5.26743,0.0182633  
"28-FEB-2019",14280,85.1667,5.26743,0.0182412  
"28-FEB-2019",14280,85.25,5.26743,0.0186074  
"28-FEB-2019",14280,85.3333,5.26743,0.018518  
"28-FEB-2019",14280,85.4167,5.26743,0.017481  
"28-FEB-2019",14280,85.5,5.26743,0.0184308  
"28-FEB-2019",14280,85.5833,5.26743,0.0179388  
"28-FEB-2019",14280,85.6667,5.26743,0.0187119  
"28-FEB-2019",14280,85.75,5.26743,0.0196635  
"28-FEB-2019",14280,85.8333,5.26743,0.0201589  
"28-FEB-2019",14280,85.9167,5.26743,0.0204512  
"28-FEB-2019",14280,86,5.26743,0.0209578  
"28-FEB-2019",14280,86.0833,5.26743,0.0204911  
"28-FEB-2019",14280,86.1667,5.26743,0.0210704  
"28-FEB-2019",14280,86.25,5.26743,0.0208533  
"28-FEB-2019",14280,86.3333,5.26743,0.0219939  
"28-FEB-2019",14280,86.4167,5.26743,0.0223343  
"28-FEB-2019",14280,86.5,5.26743,0.0214914  
"28-FEB-2019",14280,86.5833,5.26743,0.0226983  
"28-FEB-2019",14280,86.6667,5.26743,0.0231152  
"28-FEB-2019",14280,86.75,5.26743,0.0226079  
"28-FEB-2019",14280,86.8333,5.26743,0.0238975  
"28-FEB-2019",14280,86.9167,5.26743,0.0225561  
"28-FEB-2019",14280,87,5.26743,0.0222082  
"28-FEB-2019",14280,87.0833,5.26743,0.0226676  
"28-FEB-2019",14280,87.1667,5.26743,0.0205208  
"28-FEB-2019",14280,87.25,5.26743,0.0219981  
"28-FEB-2019",14280,87.3333,5.26743,0.0207436  
"28-FEB-2019",14280,87.4167,5.26743,0.0215332  
"28-FEB-2019",14280,87.5,5.26743,0.0207959  
"28-FEB-2019",14280,87.5833,5.26743,0.0233947  
"28-FEB-2019",14280,87.6667,5.26743,0.0224372  
"28-FEB-2019",14280,87.75,5.26743,0.0235227  
"28-FEB-2019",14280,87.8333,5.26743,0.0238005  
"28-FEB-2019",14280,87.9167,5.26743,0.0245349  
"28-FEB-2019",14280,88,5.26743,0.0244982  
"28-FEB-2019",14280,88.0833,5.26743,0.0256076  
"28-FEB-2019",14280,88.1667,5.26743,0.0251277  
"28-FEB-2019",14280,88.25,5.26743,0.026375  
"28-FEB-2019",14280,88.3333,5.26743,0.0261328  
"28-FEB-2019",14280,88.4167,5.26743,0.0271494  
"28-FEB-2019",14280,88.5,5.26743,0.0257291  
"28-FEB-2019",14280,88.5833,5.26743,0.026514  
"28-FEB-2019",14280,88.6667,5.26743,0.0263067  
"28-FEB-2019",14280,88.75,5.26743,0.0270461  
"28-FEB-2019",14280,88.8333,5.26743,0.0278592  
"28-FEB-2019",14280,88.9167,5.26743,0.0282839  
"28-FEB-2019",14280,89,5.26743,0.0271258  
"28-FEB-2019",14280,89.0833,5.26743,0.0271799  
"28-FEB-2019",14280,89.1667,5.26743,0.0261902  
"28-FEB-2019",14280,89.25,5.26743,0.0267928  
"28-FEB-2019",14280,89.3333,5.26743,0.0251977  
"28-FEB-2019",14280,89.4167,5.26743,0.0241402  
"28-FEB-2019",14280,89.5,5.26743,0.024076  
"28-FEB-2019",14280,89.5833,5.26743,0.024621  
"28-FEB-2019",14280,89.6667,5.26743,0.0239623  
"28-FEB-2019",14280,89.75,5.26743,0.024015  
"28-FEB-2019",14280,89.8333,5.26743,0.0233976  
"28-FEB-2019",14280,89.9167,5.26743,0.0233763  
"28-FEB-2019",14280,90,5.26743,0.0225077  
"28-FEB-2019",14280,90.0833,5.26743,0.0236174  
"28-FEB-2019",14280,90.1667,5.26743,0.0226138  
"28-FEB-2019",14280,90.25,5.26743,0.0242501  
"28-FEB-2019",14280,90.3333,5.26743,0.023636  
"28-FEB-2019",14280,90.4167,5.26743,0.0257315  
"28-FEB-2019",14280,90.5,5.26743,0.0246168  
"28-FEB-2019",14280,90.5833,5.26743,0.0258593  
"28-FEB-2019",14280,90.6667,5.26743,0.023564  
"28-FEB-2019",14280,90.75,5.26743,0.0240813  
"28-FEB-2019",14280,90.8333,5.26743,0.0222987  
"28-FEB-2019",14280,90.9167,5.26743,0.0225132  
"28-FEB-2019",14280,91,5.26743,0.0219888  
"28-FEB-2019",14280,91.0833,5.26743,0.0210114  
"28-FEB-2019",14280,91.1667,5.26743,0.0206214  
"28-FEB-2019",14280,65.8333,5.35041,0.00900109  
"28-FEB-2019",14280,65.9167,5.35041,0.00849129  
"28-FEB-2019",14280,66,5.35041,0.00867345  
"28-FEB-2019",14280,66.0833,5.35041,0.00837936  
"28-FEB-2019",14280,66.1667,5.35041,0.00840771  
"28-FEB-2019",14280,66.25,5.35041,0.00831351  
"28-FEB-2019",14280,66.3333,5.35041,0.00843489  
"28-FEB-2019",14280,66.4167,5.35041,0.00822505  
"28-FEB-2019",14280,66.5,5.35041,0.00812875  
"28-FEB-2019",14280,66.5833,5.35041,0.00799111  
"28-FEB-2019",14280,66.6667,5.35041,0.00791683  
"28-FEB-2019",14280,66.75,5.35041,0.0077269  
"28-FEB-2019",14280,66.8333,5.35041,0.00784165  
"28-FEB-2019",14280,66.9167,5.35041,0.0076054  
"28-FEB-2019",14280,67,5.35041,0.00755561  
"28-FEB-2019",14280,67.0833,5.35041,0.00726784  
"28-FEB-2019",14280,67.1667,5.35041,0.00712595  
"28-FEB-2019",14280,67.25,5.35041,0.00704023  
"28-FEB-2019",14280,67.3333,5.35041,0.00691528  
"28-FEB-2019",14280,67.4167,5.35041,0.00687393  
"28-FEB-2019",14280,67.5,5.35041,0.00673146  
"28-FEB-2019",14280,67.5833,5.35041,0.00672412  
"28-FEB-2019",14280,67.6667,5.35041,0.00670813  
"28-FEB-2019",14280,67.75,5.35041,0.00660963  
"28-FEB-2019",14280,67.8333,5.35041,0.00659405  
"28-FEB-2019",14280,67.9167,5.35041,0.00657566  
"28-FEB-2019",14280,68,5.35041,0.0065323  
"28-FEB-2019",14280,68.0833,5.35041,0.00662754  
"28-FEB-2019",14280,68.1667,5.35041,0.00664309  
"28-FEB-2019",14280,68.25,5.35041,0.00669269  
"28-FEB-2019",14280,68.3333,5.35041,0.00674247  
"28-FEB-2019",14280,68.4167,5.35041,0.0068998  
"28-FEB-2019",14280,68.5,5.35041,0.00700482  
"28-FEB-2019",14280,68.5833,5.35041,0.00712036  
"28-FEB-2019",14280,68.6667,5.35041,0.00733193  
"28-FEB-2019",14280,68.75,5.35041,0.00739528  
"28-FEB-2019",14280,68.8333,5.35041,0.0074844  
"28-FEB-2019",14280,68.9167,5.35041,0.00750744  
"28-FEB-2019",14280,69,5.35041,0.00765025  
"28-FEB-2019",14280,69.0833,5.35041,0.0076793  
"28-FEB-2019",14280,69.1667,5.35041,0.00774791  
"28-FEB-2019",14280,69.25,5.35041,0.00779469  
"28-FEB-2019",14280,69.3333,5.35041,0.00801053  
"28-FEB-2019",14280,69.4167,5.35041,0.00816477  
"28-FEB-2019",14280,69.5,5.35041,0.0079727  
"28-FEB-2019",14280,69.5833,5.35041,0.00784617  
"28-FEB-2019",14280,69.6667,5.35041,0.0077438  
"28-FEB-2019",14280,69.75,5.35041,0.00768805  
"28-FEB-2019",14280,69.8333,5.35041,0.00780399  
"28-FEB-2019",14280,69.9167,5.35041,0.00832497  
"28-FEB-2019",14280,70,5.35041,0.00876616  
"28-FEB-2019",14280,70.0833,5.35041,0.0093325  
"28-FEB-2019",14280,70.1667,5.35041,0.00963642  
"28-FEB-2019",14280,70.25,5.35041,0.0100069  
"28-FEB-2019",14280,70.3333,5.35041,0.0101622  
"28-FEB-2019",14280,70.4167,5.35041,0.010651  
"28-FEB-2019",14280,70.5,5.35041,0.0111527  
"28-FEB-2019",14280,70.5833,5.35041,0.0113859  
"28-FEB-2019",14280,70.6667,5.35041,0.0120812  
"28-FEB-2019",14280,70.75,5.35041,0.0119883  
