DATETIME,TIME,LON,LAT,MLD
"""29-JAN-2019""",14250,65.9167,5.35041,51.3427
"""29-JAN-2019""",14250,66,5.35041,51.6144
"""29-JAN-2019""",14250,66.0833,5.35041,51.8457
"""29-JAN-2019""",14250,66.1667,5.35041,52.1184
"""29-JAN-2019""",14250,66.25,5.35041,52.3798
"""29-JAN-2019""",14250,66.3333,5.35041,52.6638
"""29-JAN-2019""",14250,66.4167,5.35041,52.9846
"""29-JAN-2019""",14250,66.5,5.35041,53.3589
"""29-JAN-2019""",14250,66.5833,5.35041,53.7175
"""29-JAN-2019""",14250,66.6667,5.35041,54.1018
"""29-JAN-2019""",14250,66.75,5.35041,54.4637
"""29-JAN-2019""",14250,66.8333,5.35041,54.8073
"""29-JAN-2019""",14250,66.9167,5.35041,55.0884
"""29-JAN-2019""",14250,67,5.35041,55.3504
"""29-JAN-2019""",14250,67.0833,5.35041,55.4862
"""29-JAN-2019""",14250,67.1667,5.35041,55.6266
"""29-JAN-2019""",14250,67.25,5.35041,55.7412
"""29-JAN-2019""",14250,67.3333,5.35041,55.9165
"""29-JAN-2019""",14250,67.4167,5.35041,56.1234
"""29-JAN-2019""",14250,67.5,5.35041,56.3942
"""29-JAN-2019""",14250,67.5833,5.35041,56.6789
"""29-JAN-2019""",14250,67.6667,5.35041,56.9925
"""29-JAN-2019""",14250,67.75,5.35041,57.3357
"""29-JAN-2019""",14250,67.8333,5.35041,57.526
"""29-JAN-2019""",14250,67.9167,5.35041,57.6161
"""29-JAN-2019""",14250,68,5.35041,57.7034
"""29-JAN-2019""",14250,68.0833,5.35041,57.7527
"""29-JAN-2019""",14250,68.1667,5.35041,57.8023
"""29-JAN-2019""",14250,68.25,5.35041,57.8332
"""29-JAN-2019""",14250,68.3333,5.35041,57.9926
"""29-JAN-2019""",14250,68.4167,5.35041,58.2989
"""29-JAN-2019""",14250,68.5,5.35041,58.7296
"""29-JAN-2019""",14250,68.5833,5.35041,58.8803
"""29-JAN-2019""",14250,68.6667,5.35041,59.0241
"""29-JAN-2019""",14250,68.75,5.35041,59.1797
"""29-JAN-2019""",14250,68.8333,5.35041,59.3655
"""29-JAN-2019""",14250,68.9167,5.35041,59.6015
"""29-JAN-2019""",14250,69,5.35041,59.7417
"""29-JAN-2019""",14250,69.0833,5.35041,59.9964
"""29-JAN-2019""",14250,69.1667,5.35041,60.022
"""29-JAN-2019""",14250,69.25,5.35041,60.0502
"""29-JAN-2019""",14250,69.3333,5.35041,60.0223
"""29-JAN-2019""",14250,69.4167,5.35041,59.9963
"""29-JAN-2019""",14250,69.5,5.35041,59.9611
"""29-JAN-2019""",14250,69.5833,5.35041,60.0145
"""29-JAN-2019""",14250,69.6667,5.35041,60.0345
"""29-JAN-2019""",14250,69.75,5.35041,60.055
"""29-JAN-2019""",14250,69.8333,5.35041,60.0143
"""29-JAN-2019""",14250,69.9167,5.35041,59.8033
"""29-JAN-2019""",14250,70,5.35041,59.5917
"""29-JAN-2019""",14250,70.0833,5.35041,59.4081
"""29-JAN-2019""",14250,70.1667,5.35041,59.2009
"""29-JAN-2019""",14250,70.25,5.35041,58.9344
"""29-JAN-2019""",14250,70.3333,5.35041,58.6779
"""29-JAN-2019""",14250,70.4167,5.35041,58.6684
"""29-JAN-2019""",14250,70.5,5.35041,58.6807
"""29-JAN-2019""",14250,70.5833,5.35041,58.8078
"""29-JAN-2019""",14250,70.6667,5.35041,58.812
"""29-JAN-2019""",14250,70.75,5.35041,58.8908
"""29-JAN-2019""",14250,70.8333,5.35041,59.0724
"""29-JAN-2019""",14250,70.9167,5.35041,59.2061
"""29-JAN-2019""",14250,71,5.35041,59.2573
"""29-JAN-2019""",14250,71.0833,5.35041,59.3327
"""29-JAN-2019""",14250,71.1667,5.35041,59.429
"""29-JAN-2019""",14250,71.25,5.35041,59.5885
"""29-JAN-2019""",14250,71.3333,5.35041,59.7376
"""29-JAN-2019""",14250,71.4167,5.35041,59.8374
"""29-JAN-2019""",14250,71.5,5.35041,60.0413
"""29-JAN-2019""",14250,71.5833,5.35041,60.1096
"""29-JAN-2019""",14250,71.6667,5.35041,60.0801
"""29-JAN-2019""",14250,71.75,5.35041,60.0138
"""29-JAN-2019""",14250,71.8333,5.35041,59.809
"""29-JAN-2019""",14250,71.9167,5.35041,59.6661
"""29-JAN-2019""",14250,72,5.35041,59.6667
"""29-JAN-2019""",14250,72.0833,5.35041,59.6947
"""29-JAN-2019""",14250,72.1667,5.35041,60.0197
"""29-JAN-2019""",14250,72.25,5.35041,60.2525
"""29-JAN-2019""",14250,72.3333,5.35041,59.9705
"""29-JAN-2019""",14250,72.4167,5.35041,58.3407
"""29-JAN-2019""",14250,72.5,5.35041,57.7942
"""29-JAN-2019""",14250,72.5833,5.35041,57.6471
"""29-JAN-2019""",14250,72.6667,5.35041,57.9008
"""29-JAN-2019""",14250,72.75,5.35041,58.2772
"""29-JAN-2019""",14250,72.8333,5.35041,56.8387
"""29-JAN-2019""",14250,72.9167,5.35041,54.4238
"""29-JAN-2019""",14250,73,5.35041,52.0608
"""29-JAN-2019""",14250,73.0833,5.35041,57.0381
"""29-JAN-2019""",14250,73.1667,5.35041,58.71
"""29-JAN-2019""",14250,73.25,5.35041,60.0422
"""29-JAN-2019""",14250,73.3333,5.35041,61.3431
"""29-JAN-2019""",14250,73.4167,5.35041,61.0942
"""29-JAN-2019""",14250,73.5,5.35041,60.811
"""29-JAN-2019""",14250,73.5833,5.35041,60.8351
"""29-JAN-2019""",14250,73.6667,5.35041,61.1066
"""29-JAN-2019""",14250,73.75,5.35041,61.3673
"""29-JAN-2019""",14250,73.8333,5.35041,61.4772
"""29-JAN-2019""",14250,73.9167,5.35041,61.7183
"""29-JAN-2019""",14250,74,5.35041,61.3906
"""29-JAN-2019""",14250,74.0833,5.35041,61.2114
