Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: PCO2_ORIGINAL is Surface partial pressure of CO2 (pCO2 from IBR model) (micro atm)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,PCO2_ORIGINAL
"28-FEB-2019",14280,85.25,5.26743,410.688  
"28-FEB-2019",14280,85.3333,5.26743,410.571  
"28-FEB-2019",14280,85.4167,5.26743,410.126  
"28-FEB-2019",14280,85.5,5.26743,410.235  
"28-FEB-2019",14280,85.5833,5.26743,410.76  
"28-FEB-2019",14280,85.6667,5.26743,410.875  
"28-FEB-2019",14280,85.75,5.26743,409.994  
"28-FEB-2019",14280,85.8333,5.26743,410.479  
"28-FEB-2019",14280,85.9167,5.26743,409.926  
"28-FEB-2019",14280,86,5.26743,410.667  
"28-FEB-2019",14280,86.0833,5.26743,409.945  
"28-FEB-2019",14280,86.1667,5.26743,410.523  
"28-FEB-2019",14280,86.25,5.26743,411.16  
"28-FEB-2019",14280,86.3333,5.26743,411.338  
"28-FEB-2019",14280,86.4167,5.26743,411.503  
"28-FEB-2019",14280,86.5,5.26743,411.897  
"28-FEB-2019",14280,86.5833,5.26743,412.144  
"28-FEB-2019",14280,86.6667,5.26743,412.621  
"28-FEB-2019",14280,86.75,5.26743,412.444  
"28-FEB-2019",14280,86.8333,5.26743,412.7  
"28-FEB-2019",14280,86.9167,5.26743,413.046  
"28-FEB-2019",14280,87,5.26743,413.199  
"28-FEB-2019",14280,87.0833,5.26743,413.458  
"28-FEB-2019",14280,87.1667,5.26743,413.703  
"28-FEB-2019",14280,87.25,5.26743,413.967  
"28-FEB-2019",14280,87.3333,5.26743,413.52  
"28-FEB-2019",14280,87.4167,5.26743,414.122  
"28-FEB-2019",14280,87.5,5.26743,414.247  
"28-FEB-2019",14280,87.5833,5.26743,414.072  
"28-FEB-2019",14280,87.6667,5.26743,414.343  
"28-FEB-2019",14280,87.75,5.26743,414.124  
"28-FEB-2019",14280,87.8333,5.26743,414.442  
"28-FEB-2019",14280,87.9167,5.26743,414.16  
"28-FEB-2019",14280,88,5.26743,414.394  
"28-FEB-2019",14280,88.0833,5.26743,414.264  
"28-FEB-2019",14280,88.1667,5.26743,414.596  
"28-FEB-2019",14280,88.25,5.26743,414.717  
"28-FEB-2019",14280,88.3333,5.26743,415.12  
"28-FEB-2019",14280,88.4167,5.26743,415.083  
"28-FEB-2019",14280,88.5,5.26743,414.911  
"28-FEB-2019",14280,88.5833,5.26743,414.345  
"28-FEB-2019",14280,88.6667,5.26743,414.053  
"28-FEB-2019",14280,88.75,5.26743,413.726  
"28-FEB-2019",14280,88.8333,5.26743,413.795  
"28-FEB-2019",14280,88.9167,5.26743,413.584  
"28-FEB-2019",14280,89,5.26743,413.942  
"28-FEB-2019",14280,89.0833,5.26743,413.385  
"28-FEB-2019",14280,89.1667,5.26743,412.712  
"28-FEB-2019",14280,89.25,5.26743,412.638  
"28-FEB-2019",14280,89.3333,5.26743,413.485  
"28-FEB-2019",14280,89.4167,5.26743,414.176  
"28-FEB-2019",14280,89.5,5.26743,414.498  
"28-FEB-2019",14280,89.5833,5.26743,415.046  
"28-FEB-2019",14280,89.6667,5.26743,415.589  
"28-FEB-2019",14280,89.75,5.26743,416.111  
"28-FEB-2019",14280,89.8333,5.26743,416.918  
"28-FEB-2019",14280,89.9167,5.26743,416.841  
"28-FEB-2019",14280,90,5.26743,417.248  
"28-FEB-2019",14280,90.0833,5.26743,417.311  
"28-FEB-2019",14280,90.1667,5.26743,417.375  
"28-FEB-2019",14280,90.25,5.26743,417.548  
"28-FEB-2019",14280,90.3333,5.26743,417.36  
"28-FEB-2019",14280,90.4167,5.26743,417.268  
"28-FEB-2019",14280,90.5,5.26743,416.625  
"28-FEB-2019",14280,90.5833,5.26743,416.588  
"28-FEB-2019",14280,90.6667,5.26743,415.993  
"28-FEB-2019",14280,90.75,5.26743,415.458  
"28-FEB-2019",14280,90.8333,5.26743,415.113  
"28-FEB-2019",14280,90.9167,5.26743,414.456  
"28-FEB-2019",14280,91,5.26743,413.932  
"28-FEB-2019",14280,91.0833,5.26743,413.277  
"28-FEB-2019",14280,91.1667,5.26743,412.714  
"28-FEB-2019",14280,65.8333,5.35041,422.771  
"28-FEB-2019",14280,65.9167,5.35041,422.376  
"28-FEB-2019",14280,66,5.35041,421.928  
"28-FEB-2019",14280,66.0833,5.35041,421.512  
"28-FEB-2019",14280,66.1667,5.35041,421.184  
"28-FEB-2019",14280,66.25,5.35041,421.244  
"28-FEB-2019",14280,66.3333,5.35041,421.303  
"28-FEB-2019",14280,66.4167,5.35041,421.366  
"28-FEB-2019",14280,66.5,5.35041,421.211  
"28-FEB-2019",14280,66.5833,5.35041,420.783  
"28-FEB-2019",14280,66.6667,5.35041,420.497  
"28-FEB-2019",14280,66.75,5.35041,420.641  
"28-FEB-2019",14280,66.8333,5.35041,420.669  
"28-FEB-2019",14280,66.9167,5.35041,421.42  
"28-FEB-2019",14280,67,5.35041,421.352  
"28-FEB-2019",14280,67.0833,5.35041,421.603  
"28-FEB-2019",14280,67.1667,5.35041,421.14  
"28-FEB-2019",14280,67.25,5.35041,421.554  
"28-FEB-2019",14280,67.3333,5.35041,421.838  
"28-FEB-2019",14280,67.4167,5.35041,422.559  
"28-FEB-2019",14280,67.5,5.35041,422.668  
"28-FEB-2019",14280,67.5833,5.35041,422.814  
"28-FEB-2019",14280,67.6667,5.35041,422.102  
"28-FEB-2019",14280,67.75,5.35041,421.542  
"28-FEB-2019",14280,67.8333,5.35041,420.79  
"28-FEB-2019",14280,67.9167,5.35041,420.474  
"28-FEB-2019",14280,68,5.35041,420.123  
"28-FEB-2019",14280,68.0833,5.35041,419.893  
"28-FEB-2019",14280,68.1667,5.35041,419.76  
"28-FEB-2019",14280,68.25,5.35041,419.68  
"28-FEB-2019",14280,68.3333,5.35041,419.673  
"28-FEB-2019",14280,68.4167,5.35041,419.771  
