DATETIME,TIME,LON,LAT,SSS
"""29-JAN-2019""",14250,74.3333,5.35041,35.0901
"""29-JAN-2019""",14250,74.4167,5.35041,35.0916
"""29-JAN-2019""",14250,74.5,5.35041,35.0889
"""29-JAN-2019""",14250,74.5833,5.35041,35.0888
"""29-JAN-2019""",14250,74.6667,5.35041,35.0849
"""29-JAN-2019""",14250,74.75,5.35041,35.0808
"""29-JAN-2019""",14250,74.8333,5.35041,35.0721
"""29-JAN-2019""",14250,74.9167,5.35041,35.063
"""29-JAN-2019""",14250,75,5.35041,35.0569
"""29-JAN-2019""",14250,75.0833,5.35041,35.045
"""29-JAN-2019""",14250,75.1667,5.35041,35.0388
"""29-JAN-2019""",14250,75.25,5.35041,35.0218
"""29-JAN-2019""",14250,75.3333,5.35041,35.0138
"""29-JAN-2019""",14250,75.4167,5.35041,34.9952
"""29-JAN-2019""",14250,75.5,5.35041,34.9914
"""29-JAN-2019""",14250,75.5833,5.35041,34.9781
"""29-JAN-2019""",14250,75.6667,5.35041,34.9781
"""29-JAN-2019""",14250,75.75,5.35041,34.9708
"""29-JAN-2019""",14250,75.8333,5.35041,34.9719
"""29-JAN-2019""",14250,75.9167,5.35041,34.969
"""29-JAN-2019""",14250,76,5.35041,34.9731
"""29-JAN-2019""",14250,76.0833,5.35041,34.9766
"""29-JAN-2019""",14250,76.1667,5.35041,34.9815
"""29-JAN-2019""",14250,76.25,5.35041,34.9892
"""29-JAN-2019""",14250,76.3333,5.35041,34.9994
"""29-JAN-2019""",14250,76.4167,5.35041,35.011
"""29-JAN-2019""",14250,76.5,5.35041,35.0208
"""29-JAN-2019""",14250,76.5833,5.35041,35.0298
"""29-JAN-2019""",14250,76.6667,5.35041,35.0371
"""29-JAN-2019""",14250,76.75,5.35041,35.0418
"""29-JAN-2019""",14250,76.8333,5.35041,35.0459
"""29-JAN-2019""",14250,76.9167,5.35041,35.046
"""29-JAN-2019""",14250,77,5.35041,35.0438
"""29-JAN-2019""",14250,77.0833,5.35041,35.0414
"""29-JAN-2019""",14250,77.1667,5.35041,35.0352
"""29-JAN-2019""",14250,77.25,5.35041,35.0298
"""29-JAN-2019""",14250,77.3333,5.35041,35.0244
"""29-JAN-2019""",14250,77.4167,5.35041,35.0198
"""29-JAN-2019""",14250,77.5,5.35041,35.0122
"""29-JAN-2019""",14250,77.5833,5.35041,35.0059
"""29-JAN-2019""",14250,77.6667,5.35041,34.9971
"""29-JAN-2019""",14250,77.75,5.35041,34.9894
"""29-JAN-2019""",14250,77.8333,5.35041,34.9809
"""29-JAN-2019""",14250,77.9167,5.35041,34.9721
"""29-JAN-2019""",14250,78,5.35041,34.9645
"""29-JAN-2019""",14250,78.0833,5.35041,34.9564
"""29-JAN-2019""",14250,78.1667,5.35041,34.951
"""29-JAN-2019""",14250,78.25,5.35041,34.9491
"""29-JAN-2019""",14250,78.3333,5.35041,34.9492
"""29-JAN-2019""",14250,78.4167,5.35041,34.9498
"""29-JAN-2019""",14250,78.5,5.35041,34.9464
"""29-JAN-2019""",14250,78.5833,5.35041,34.9428
"""29-JAN-2019""",14250,78.6667,5.35041,34.9399
"""29-JAN-2019""",14250,78.75,5.35041,34.9373
"""29-JAN-2019""",14250,78.8333,5.35041,34.9348
"""29-JAN-2019""",14250,78.9167,5.35041,34.9332
"""29-JAN-2019""",14250,79,5.35041,34.933
"""29-JAN-2019""",14250,79.0833,5.35041,34.9325
"""29-JAN-2019""",14250,79.1667,5.35041,34.9312
"""29-JAN-2019""",14250,79.25,5.35041,34.9293
"""29-JAN-2019""",14250,79.3333,5.35041,34.9267
"""29-JAN-2019""",14250,79.4167,5.35041,34.9242
"""29-JAN-2019""",14250,79.5,5.35041,34.9216
"""29-JAN-2019""",14250,79.5833,5.35041,34.918
"""29-JAN-2019""",14250,79.6667,5.35041,34.914
